text_model,ds_name,method,feature_name,feature_importance
drob,prod_sent,ensemble_50,(Text) Product_Description,0.2567698108148761
drob,prod_sent,ensemble_75,(Tab) Product_Type,0.21089410084167884
drob,prod_sent,ensemble_75,(Text) Product_Description,0.3851547162223144
drob,prod_sent,stack,(Tab) Product_Type,0.8029572361270635
drob,prod_sent,stack,(Text) Product_Description,0.13720237654035308
drob,prod_sent,all_text,(Tab) Product_Type,0.8771601216231327
drob,prod_sent,all_text,(Text) Product_Description,0.16763946695995688
drob,prod_sent,all_text_baseline,(Tab) Product_Type,0.7199148154057174
drob,prod_sent,all_text_baseline,(Text) Product_Description,1.170383909161104
drob,kick,ensemble_25,(Tab) goal,0.12480285634177735
drob,kick,ensemble_25,(Tab) disable_communication,0.0001238656394901262
drob,kick,ensemble_25,(Tab) country,0.01414718053981948
drob,kick,ensemble_25,(Tab) currency,0.003916603700231079
drob,kick,ensemble_25,(Tab) deadline,0.04223440067174615
drob,kick,ensemble_25,(Tab) created_at,0.09549816101001836
drob,kick,ensemble_25,(Text) name,0.048088588973880346
drob,kick,ensemble_25,(Text) desc,0.06051528282492127
drob,kick,ensemble_25,(Text) keywords,0.02542681401813752
drob,kick,ensemble_50,(Tab) goal,0.08242242199957747
drob,kick,ensemble_50,(Tab) disable_communication,0.00019362999621012916
drob,kick,ensemble_50,(Tab) country,0.009041829455578543
drob,kick,ensemble_50,(Tab) currency,0.0029890192511441488
drob,kick,ensemble_50,(Tab) deadline,0.024311845189424242
drob,kick,ensemble_50,(Tab) created_at,0.060072722679059776
drob,kick,ensemble_50,(Text) name,0.09617717794776062
drob,kick,ensemble_50,(Text) desc,0.12103056564984241
drob,kick,ensemble_50,(Text) keywords,0.050853628036274995
drob,kick,ensemble_75,(Tab) goal,0.038183482877328985
drob,kick,ensemble_75,(Tab) disable_communication,0.0007031515431668959
drob,kick,ensemble_75,(Tab) country,0.003819797828375131
drob,kick,ensemble_75,(Tab) currency,0.002073778374958079
drob,kick,ensemble_75,(Tab) deadline,0.009483269558202166
drob,kick,ensemble_75,(Tab) created_at,0.019722710225275084
drob,kick,ensemble_75,(Text) name,0.1442965612007829
drob,kick,ensemble_75,(Text) desc,0.18157664275390561
drob,kick,ensemble_75,(Text) keywords,0.07628044205441255
drob,kick,stack,(Tab) goal,0.1303203807384017
drob,kick,stack,(Tab) disable_communication,0.0005102575666844223
drob,kick,stack,(Tab) country,0.01607992260884176
drob,kick,stack,(Tab) currency,0.005519703549682758
drob,kick,stack,(Tab) deadline,0.036298210825640734
drob,kick,stack,(Tab) created_at,0.08790161957495339
drob,kick,stack,(Text) name,0.16027538265033983
drob,kick,stack,(Text) desc,0.20094165050111776
drob,kick,stack,(Text) keywords,0.07168425034434506
drob,kick,all_text,(Tab) goal,0.24427944441390362
drob,kick,all_text,(Tab) disable_communication,0.0009576925363549288
drob,kick,all_text,(Tab) country,0.005291086028569648
drob,kick,all_text,(Tab) currency,0.009113308685605679
drob,kick,all_text,(Tab) deadline,0.0408613166429984
drob,kick,all_text,(Tab) created_at,0.03927992794147492
drob,kick,all_text,(Text) name,0.15610355569509457
drob,kick,all_text,(Text) desc,0.2580368805528314
drob,kick,all_text,(Text) keywords,0.08422326690111605
drob,kick,all_text_baseline,(Tab) goal,0.14762824351637846
drob,kick,all_text_baseline,(Tab) disable_communication,0.010969925804144276
drob,kick,all_text_baseline,(Tab) country,0.007988073363741436
drob,kick,all_text_baseline,(Tab) currency,0.008317566091039095
drob,kick,all_text_baseline,(Tab) deadline,0.015039467145312253
drob,kick,all_text_baseline,(Tab) created_at,0.02229890447155882
drob,kick,all_text_baseline,(Text) name,0.15260141956559395
drob,kick,all_text_baseline,(Text) desc,0.2754950064042268
drob,kick,all_text_baseline,(Text) keywords,0.05599310542552992
drob,jigsaw,ensemble_25,(Tab) asian,5.170421535080248e-05
drob,jigsaw,ensemble_25,(Tab) atheist,4.7732165920301895e-06
drob,jigsaw,ensemble_25,(Tab) bisexual,0.0002122612618799881
drob,jigsaw,ensemble_25,(Tab) black,6.251208819201719e-06
drob,jigsaw,ensemble_25,(Tab) buddhist,3.528400534389571e-05
drob,jigsaw,ensemble_25,(Tab) christian,0.00020957762284110008
drob,jigsaw,ensemble_25,(Tab) female,0.00012703616095919613
drob,jigsaw,ensemble_25,(Tab) heterosexual,7.83115068856898e-05
drob,jigsaw,ensemble_25,(Tab) hindu,3.528400534389571e-05
drob,jigsaw,ensemble_25,(Tab) homosexual_gay_or_lesbian,0.0002122612618799881
drob,jigsaw,ensemble_25,(Tab) intellectual_or_learning_disability,5.653690766556463e-06
drob,jigsaw,ensemble_25,(Tab) jewish,9.83913666920456e-05
drob,jigsaw,ensemble_25,(Tab) latino,3.846965951462463e-05
drob,jigsaw,ensemble_25,(Tab) male,0.00013115281732929622
drob,jigsaw,ensemble_25,(Tab) muslim,9.83913666920456e-05
drob,jigsaw,ensemble_25,(Tab) other_disability,5.653690766556463e-06
drob,jigsaw,ensemble_25,(Tab) other_gender,1.0435567010761345e-05
drob,jigsaw,ensemble_25,(Tab) other_race_or_ethnicity,6.704787837201967e-05
drob,jigsaw,ensemble_25,(Tab) other_religion,0.0001443655987570782
drob,jigsaw,ensemble_25,(Tab) other_sexual_orientation,0.00017847423649223904
drob,jigsaw,ensemble_25,(Tab) physical_disability,5.653690766556463e-06
drob,jigsaw,ensemble_25,(Tab) psychiatric_or_mental_illness,5.653690766556463e-06
drob,jigsaw,ensemble_25,(Tab) transgender,0.0002122612618799881
drob,jigsaw,ensemble_25,(Tab) white,6.251208819201719e-06
drob,jigsaw,ensemble_25,(Tab) funny,0.0016424454526043344
drob,jigsaw,ensemble_25,(Tab) wow,0.00043598756845810745
drob,jigsaw,ensemble_25,(Tab) sad,0.0010275446410248597
drob,jigsaw,ensemble_25,(Tab) likes,0.010485278334313432
drob,jigsaw,ensemble_25,(Tab) disagree,0.0022885959529227186
drob,jigsaw,ensemble_25,(Text) comment_text,0.028864630024982053
drob,jigsaw,ensemble_50,(Tab) asian,3.121550033242421e-05
drob,jigsaw,ensemble_50,(Tab) atheist,8.089470953723066e-06
drob,jigsaw,ensemble_50,(Tab) bisexual,0.00013031557484952032
drob,jigsaw,ensemble_50,(Tab) black,7.592223259464046e-06
drob,jigsaw,ensemble_50,(Tab) buddhist,3.317284330648078e-05
drob,jigsaw,ensemble_50,(Tab) christian,0.00012722923404810864
drob,jigsaw,ensemble_50,(Tab) female,9.595552910852427e-05
drob,jigsaw,ensemble_50,(Tab) heterosexual,4.795232973549531e-05
drob,jigsaw,ensemble_50,(Tab) hindu,3.317284330648078e-05
drob,jigsaw,ensemble_50,(Tab) homosexual_gay_or_lesbian,0.00013031557484952032
drob,jigsaw,ensemble_50,(Tab) intellectual_or_learning_disability,1.2536800335725381e-05
drob,jigsaw,ensemble_50,(Tab) jewish,6.115986230899106e-05
drob,jigsaw,ensemble_50,(Tab) latino,3.449004673518746e-05
drob,jigsaw,ensemble_50,(Tab) male,9.703808560675557e-05
drob,jigsaw,ensemble_50,(Tab) muslim,6.115986230899106e-05
drob,jigsaw,ensemble_50,(Tab) other_disability,1.2536800335725381e-05
drob,jigsaw,ensemble_50,(Tab) other_gender,2.027330735656967e-05
drob,jigsaw,ensemble_50,(Tab) other_race_or_ethnicity,3.971027246516535e-05
drob,jigsaw,ensemble_50,(Tab) other_religion,9.509157448225867e-05
drob,jigsaw,ensemble_50,(Tab) other_sexual_orientation,0.0001170140201947897
drob,jigsaw,ensemble_50,(Tab) physical_disability,1.2536800335725381e-05
drob,jigsaw,ensemble_50,(Tab) psychiatric_or_mental_illness,1.2536800335725381e-05
drob,jigsaw,ensemble_50,(Tab) transgender,0.00013031557484952032
drob,jigsaw,ensemble_50,(Tab) white,7.592223259464046e-06
drob,jigsaw,ensemble_50,(Tab) funny,0.001096285444583232
drob,jigsaw,ensemble_50,(Tab) wow,0.0003112039016011989
drob,jigsaw,ensemble_50,(Tab) sad,0.0008530216971757376
drob,jigsaw,ensemble_50,(Tab) likes,0.006539813470727079
drob,jigsaw,ensemble_50,(Tab) disagree,0.00151758559670286
drob,jigsaw,ensemble_50,(Text) comment_text,0.05772926004996405
drob,jigsaw,ensemble_75,(Tab) asian,2.1608339306850778e-05
drob,jigsaw,ensemble_75,(Tab) atheist,1.2074448869415382e-05
drob,jigsaw,ensemble_75,(Tab) bisexual,5.4224647339140294e-05
drob,jigsaw,ensemble_75,(Tab) black,1.2148981250880798e-05
drob,jigsaw,ensemble_75,(Tab) buddhist,1.781230116876332e-05
drob,jigsaw,ensemble_75,(Tab) christian,5.0729482061175085e-05
drob,jigsaw,ensemble_75,(Tab) female,3.752330629128835e-05
drob,jigsaw,ensemble_75,(Tab) heterosexual,2.719585791580996e-05
drob,jigsaw,ensemble_75,(Tab) hindu,1.781230116876332e-05
drob,jigsaw,ensemble_75,(Tab) homosexual_gay_or_lesbian,5.4224647339140294e-05
drob,jigsaw,ensemble_75,(Tab) intellectual_or_learning_disability,1.4730504465174999e-05
drob,jigsaw,ensemble_75,(Tab) jewish,3.526434144657443e-05
drob,jigsaw,ensemble_75,(Tab) latino,2.1121919475046005e-05
drob,jigsaw,ensemble_75,(Tab) male,3.890515517830063e-05
drob,jigsaw,ensemble_75,(Tab) muslim,3.526434144657443e-05
drob,jigsaw,ensemble_75,(Tab) other_disability,1.4730504465174999e-05
drob,jigsaw,ensemble_75,(Tab) other_gender,1.5062201853953615e-05
drob,jigsaw,ensemble_75,(Tab) other_race_or_ethnicity,2.1608339306850778e-05
drob,jigsaw,ensemble_75,(Tab) other_religion,5.0729482061175085e-05
drob,jigsaw,ensemble_75,(Tab) other_sexual_orientation,5.4224647339140294e-05
drob,jigsaw,ensemble_75,(Tab) physical_disability,1.4730504465174999e-05
drob,jigsaw,ensemble_75,(Tab) psychiatric_or_mental_illness,1.4730504465174999e-05
drob,jigsaw,ensemble_75,(Tab) transgender,5.4224647339140294e-05
drob,jigsaw,ensemble_75,(Tab) white,1.2148981250880798e-05
drob,jigsaw,ensemble_75,(Tab) funny,0.0005747551043934684
drob,jigsaw,ensemble_75,(Tab) wow,0.00015743960640054642
drob,jigsaw,ensemble_75,(Tab) sad,0.00038367231709080657
drob,jigsaw,ensemble_75,(Tab) likes,0.003044985673350603
drob,jigsaw,ensemble_75,(Tab) disagree,0.0006525538985914912
drob,jigsaw,ensemble_75,(Text) comment_text,0.08659389007494613
drob,jigsaw,stack,(Tab) asian,5.086618426583454e-06
drob,jigsaw,stack,(Tab) atheist,3.5210474869225056e-06
drob,jigsaw,stack,(Tab) bisexual,9.687946916675e-06
drob,jigsaw,stack,(Tab) black,5.086618426583454e-06
drob,jigsaw,stack,(Tab) buddhist,3.5593821595967656e-06
drob,jigsaw,stack,(Tab) christian,4.348384750829995e-06
drob,jigsaw,stack,(Tab) female,1.5920163458593767e-05
drob,jigsaw,stack,(Tab) heterosexual,9.312778304243333e-06
drob,jigsaw,stack,(Tab) hindu,3.5593821595967656e-06
drob,jigsaw,stack,(Tab) homosexual_gay_or_lesbian,9.687946916675e-06
drob,jigsaw,stack,(Tab) intellectual_or_learning_disability,9.179152212079163e-06
drob,jigsaw,stack,(Tab) jewish,3.7956077026609694e-06
drob,jigsaw,stack,(Tab) latino,5.086618426583454e-06
drob,jigsaw,stack,(Tab) male,1.018255322359682e-05
drob,jigsaw,stack,(Tab) muslim,4.023648069866263e-06
drob,jigsaw,stack,(Tab) other_disability,9.179152212079163e-06
drob,jigsaw,stack,(Tab) other_gender,3.5195715345386177e-06
drob,jigsaw,stack,(Tab) other_race_or_ethnicity,5.086618426583454e-06
drob,jigsaw,stack,(Tab) other_religion,1.14552307787788e-05
drob,jigsaw,stack,(Tab) other_sexual_orientation,9.64909706083252e-06
drob,jigsaw,stack,(Tab) physical_disability,9.179152212079163e-06
drob,jigsaw,stack,(Tab) psychiatric_or_mental_illness,9.179152212079163e-06
drob,jigsaw,stack,(Tab) transgender,9.687946916675e-06
drob,jigsaw,stack,(Tab) white,5.086618426583454e-06
drob,jigsaw,stack,(Tab) funny,0.0012318817370225099
drob,jigsaw,stack,(Tab) wow,0.0006645562468493385
drob,jigsaw,stack,(Tab) sad,0.001378665990087703
drob,jigsaw,stack,(Tab) likes,0.012878709123921344
drob,jigsaw,stack,(Tab) disagree,0.003229081293379557
drob,jigsaw,stack,(Text) comment_text,0.09486970744832453
drob,jigsaw,all_text,(Tab) asian,0.00016267711034747098
drob,jigsaw,all_text,(Tab) atheist,0.00032138048964459214
drob,jigsaw,all_text,(Tab) bisexual,0.00011231000635507486
drob,jigsaw,all_text,(Tab) black,0.00014677009474505182
drob,jigsaw,all_text,(Tab) buddhist,0.00010974958912999812
drob,jigsaw,all_text,(Tab) christian,0.00011798357520986527
drob,jigsaw,all_text,(Tab) female,0.00016438765694937928
drob,jigsaw,all_text,(Tab) heterosexual,0.00011160224007482141
drob,jigsaw,all_text,(Tab) hindu,0.00011006926796860311
drob,jigsaw,all_text,(Tab) homosexual_gay_or_lesbian,0.00011231000635507486
drob,jigsaw,all_text,(Tab) intellectual_or_learning_disability,0.00021229116854624557
drob,jigsaw,all_text,(Tab) jewish,0.00011821888866937212
drob,jigsaw,all_text,(Tab) latino,0.00016352692900388165
drob,jigsaw,all_text,(Tab) male,0.00016435496055591534
drob,jigsaw,all_text,(Tab) muslim,0.00011818056631603309
drob,jigsaw,all_text,(Tab) other_disability,0.00021220000434873495
drob,jigsaw,all_text,(Tab) other_gender,0.00011027900973874333
drob,jigsaw,all_text,(Tab) other_race_or_ethnicity,0.00016289821209997511
drob,jigsaw,all_text,(Tab) other_religion,0.0001179620269086909
drob,jigsaw,all_text,(Tab) other_sexual_orientation,0.00011125660968374611
drob,jigsaw,all_text,(Tab) physical_disability,0.0002120169243361958
drob,jigsaw,all_text,(Tab) psychiatric_or_mental_illness,0.00021253299344141765
drob,jigsaw,all_text,(Tab) transgender,0.00011227151459823425
drob,jigsaw,all_text,(Tab) white,0.00014898931820597633
drob,jigsaw,all_text,(Tab) funny,9.206723759039538e-06
drob,jigsaw,all_text,(Tab) wow,7.059371893157645e-06
drob,jigsaw,all_text,(Tab) sad,1.0123992860401268e-05
drob,jigsaw,all_text,(Tab) likes,9.65387131903514e-06
drob,jigsaw,all_text,(Tab) disagree,1.0123992860401268e-05
drob,jigsaw,all_text,(Text) comment_text,0.09706280079794376
drob,jigsaw,all_text_baseline,(Tab) asian,0.0009665388083121298
drob,jigsaw,all_text_baseline,(Tab) atheist,0.001071934651051372
drob,jigsaw,all_text_baseline,(Tab) bisexual,0.0012717677125240068
drob,jigsaw,all_text_baseline,(Tab) black,0.00126273322825834
drob,jigsaw,all_text_baseline,(Tab) buddhist,0.0018597178220923424
drob,jigsaw,all_text_baseline,(Tab) christian,0.0016325417617562147
drob,jigsaw,all_text_baseline,(Tab) female,0.0017010962811682526
drob,jigsaw,all_text_baseline,(Tab) heterosexual,0.0016739944502217627
drob,jigsaw,all_text_baseline,(Tab) hindu,0.003874057326305528
drob,jigsaw,all_text_baseline,(Tab) homosexual_gay_or_lesbian,0.009651863303635487
drob,jigsaw,all_text_baseline,(Tab) intellectual_or_learning_disability,0.005623268213423572
drob,jigsaw,all_text_baseline,(Tab) jewish,0.0008308738014342255
drob,jigsaw,all_text_baseline,(Tab) latino,0.0011849565154556218
drob,jigsaw,all_text_baseline,(Tab) male,0.0008722373287437776
drob,jigsaw,all_text_baseline,(Tab) muslim,0.000892717255349461
drob,jigsaw,all_text_baseline,(Tab) other_disability,0.0023035101978344874
drob,jigsaw,all_text_baseline,(Tab) other_gender,0.0010779236752796876
drob,jigsaw,all_text_baseline,(Tab) other_race_or_ethnicity,0.002637408871602781
drob,jigsaw,all_text_baseline,(Tab) other_religion,0.001834602288314048
drob,jigsaw,all_text_baseline,(Tab) other_sexual_orientation,0.003130530099483347
drob,jigsaw,all_text_baseline,(Tab) physical_disability,0.004409131400801545
drob,jigsaw,all_text_baseline,(Tab) psychiatric_or_mental_illness,0.0031688057576678206
drob,jigsaw,all_text_baseline,(Tab) transgender,0.0010102396027713892
drob,jigsaw,all_text_baseline,(Tab) white,0.0011444022457277121
drob,jigsaw,all_text_baseline,(Tab) funny,0.0013935032309179054
drob,jigsaw,all_text_baseline,(Tab) wow,0.0012925542371628232
drob,jigsaw,all_text_baseline,(Tab) sad,0.0010869362845966515
drob,jigsaw,all_text_baseline,(Tab) likes,0.0016591220512056368
drob,jigsaw,all_text_baseline,(Tab) disagree,0.0026241903125554787
drob,jigsaw,all_text_baseline,(Text) comment_text,0.11432137698804375
drob,wine,ensemble_25,(Tab) points,0.19163641056206412
drob,wine,ensemble_25,(Tab) price,0.32080410121007824
drob,wine,ensemble_25,(Text) country,0.09499967532585077
drob,wine,ensemble_25,(Text) description,0.3330886442418648
drob,wine,ensemble_25,(Text) province,0.2728035440158028
drob,wine,ensemble_50,(Tab) points,0.12775760704137606
drob,wine,ensemble_50,(Tab) price,0.2138694008067189
drob,wine,ensemble_50,(Text) country,0.18999935065170148
drob,wine,ensemble_50,(Text) description,0.6661772884837296
drob,wine,ensemble_50,(Text) province,0.5456070880316056
drob,wine,ensemble_75,(Tab) points,0.06277457098737656
drob,wine,ensemble_75,(Tab) price,0.10493464289203178
drob,wine,ensemble_75,(Text) country,0.2849990259775522
drob,wine,ensemble_75,(Text) description,0.9992659327255944
drob,wine,ensemble_75,(Text) province,0.8184106320474085
drob,wine,stack,(Tab) points,0.2607701813073289
drob,wine,stack,(Tab) price,0.4266070114156846
drob,wine,stack,(Text) country,0.3369480629091102
drob,wine,stack,(Text) description,1.4957678717348373
drob,wine,stack,(Text) province,0.7963827523517202
drob,wine,all_text,(Tab) points,0.030353804565191808
drob,wine,all_text,(Tab) price,0.3397803073978089
drob,wine,all_text,(Text) country,0.43283372780012896
drob,wine,all_text,(Text) description,1.2685936606224064
drob,wine,all_text,(Text) province,0.9017999341815965
drob,wine,all_text_baseline,(Tab) points,0.05264444160252821
drob,wine,all_text_baseline,(Tab) price,0.18000972109173577
drob,wine,all_text_baseline,(Text) country,0.2810162021509737
drob,wine,all_text_baseline,(Text) description,1.356336750866066
drob,wine,all_text_baseline,(Text) province,0.8216685416208138
drob,fake,ensemble_25,(Tab) required_experience,0.03867782685846368
drob,fake,ensemble_25,(Tab) required_education,0.10959661885049472
drob,fake,ensemble_25,(Text) title,0.20355367605092511
drob,fake,ensemble_25,(Text) description,0.27640580491604966
drob,fake,ensemble_25,(Text) salary_range,0.0006210054531402409
drob,fake,ensemble_50,(Tab) required_experience,0.025785217905642633
drob,fake,ensemble_50,(Tab) required_education,0.07306441256699643
drob,fake,ensemble_50,(Text) title,0.40710735210185034
drob,fake,ensemble_50,(Text) description,0.5528116098320995
drob,fake,ensemble_50,(Text) salary_range,0.0012420109062804836
drob,fake,ensemble_75,(Tab) required_experience,0.012442349122285368
drob,fake,ensemble_75,(Tab) required_education,0.03608026168724041
drob,fake,ensemble_75,(Text) title,0.6106610281527753
drob,fake,ensemble_75,(Text) description,0.8292174147481489
drob,fake,ensemble_75,(Text) salary_range,0.0018630163594207277
drob,fake,stack,(Tab) required_experience,0.20247666453276825
drob,fake,stack,(Tab) required_education,0.09916805244294494
drob,fake,stack,(Text) title,0.2866007234656134
drob,fake,stack,(Text) description,0.49797667101277054
drob,fake,stack,(Text) salary_range,0.013951441018712834
drob,fake,all_text,(Tab) required_experience,0.018290835869169676
drob,fake,all_text,(Tab) required_education,0.024789064214515388
drob,fake,all_text,(Text) title,0.735759490779661
drob,fake,all_text,(Text) description,1.1326765497149958
drob,fake,all_text,(Text) salary_range,0.013179656716894526
drob,fake,all_text_baseline,(Tab) required_experience,0.0503877628041102
drob,fake,all_text_baseline,(Tab) required_education,0.03354349719669639
drob,fake,all_text_baseline,(Text) title,0.23920576076449604
drob,fake,all_text_baseline,(Text) description,1.5733661925497635
drob,fake,all_text_baseline,(Text) salary_range,0.04073166231759199
drob,imdb_genre,ensemble_25,(Tab) Year,0.03282784702366622
drob,imdb_genre,ensemble_25,(Tab) Runtime (Minutes),0.14862065422943183
drob,imdb_genre,ensemble_25,(Tab) Rating,0.19115848165653174
drob,imdb_genre,ensemble_25,(Tab) Votes,0.1744686813464616
drob,imdb_genre,ensemble_25,(Tab) Revenue (Millions),0.1567863587403017
drob,imdb_genre,ensemble_25,(Tab) Metascore,0.06719282869314151
drob,imdb_genre,ensemble_25,(Tab) Rank,0.07035087289939819
drob,imdb_genre,ensemble_25,(Text) Description,0.12353252811357379
drob,imdb_genre,ensemble_50,(Tab) Year,0.021836471191068706
drob,imdb_genre,ensemble_50,(Tab) Runtime (Minutes),0.09045862023435086
drob,imdb_genre,ensemble_50,(Tab) Rating,0.12401826740239295
drob,imdb_genre,ensemble_50,(Tab) Votes,0.10339653192687125
drob,imdb_genre,ensemble_50,(Tab) Revenue (Millions),0.10077898790644892
drob,imdb_genre,ensemble_50,(Tab) Metascore,0.041132949236462935
drob,imdb_genre,ensemble_50,(Tab) Rank,0.04659959712497063
drob,imdb_genre,ensemble_50,(Text) Description,0.2470650562271477
drob,imdb_genre,ensemble_75,(Tab) Year,0.010918235595534405
drob,imdb_genre,ensemble_75,(Tab) Runtime (Minutes),0.03838557602276967
drob,imdb_genre,ensemble_75,(Tab) Rating,0.056306893127237426
drob,imdb_genre,ensemble_75,(Tab) Votes,0.04244723029960899
drob,imdb_genre,ensemble_75,(Tab) Revenue (Millions),0.04818462172545306
drob,imdb_genre,ensemble_75,(Tab) Metascore,0.020509304707368625
drob,imdb_genre,ensemble_75,(Tab) Rank,0.023076094434801044
drob,imdb_genre,ensemble_75,(Text) Description,0.3705975843407213
drob,imdb_genre,stack,(Tab) Year,0.035034578988902616
drob,imdb_genre,stack,(Tab) Runtime (Minutes),0.2906368211181631
drob,imdb_genre,stack,(Tab) Rating,0.24983320453001137
drob,imdb_genre,stack,(Tab) Votes,0.1419822837567094
drob,imdb_genre,stack,(Tab) Revenue (Millions),0.23584475645659375
drob,imdb_genre,stack,(Tab) Metascore,0.11048889523916294
drob,imdb_genre,stack,(Tab) Rank,0.1405744427127584
drob,imdb_genre,stack,(Text) Description,0.0185702522645523
drob,imdb_genre,all_text,(Tab) Year,0.0010565843282001363
drob,imdb_genre,all_text,(Tab) Runtime (Minutes),0.0007630898109858944
drob,imdb_genre,all_text,(Tab) Rating,0.0007600240772501344
drob,imdb_genre,all_text,(Tab) Votes,0.0008681075563876046
drob,imdb_genre,all_text,(Tab) Revenue (Millions),0.0009764566354675304
drob,imdb_genre,all_text,(Tab) Metascore,0.000785126901409101
drob,imdb_genre,all_text,(Tab) Rank,0.0009945404131408962
drob,imdb_genre,all_text,(Text) Description,0.39972548970952615
drob,imdb_genre,all_text_baseline,(Tab) Year,0.045830465736053885
drob,imdb_genre,all_text_baseline,(Tab) Runtime (Minutes),0.008044174057956483
drob,imdb_genre,all_text_baseline,(Tab) Rating,0.0048914357627976275
drob,imdb_genre,all_text_baseline,(Tab) Votes,0.008325128885742241
drob,imdb_genre,all_text_baseline,(Tab) Revenue (Millions),0.03948980865629175
drob,imdb_genre,all_text_baseline,(Tab) Metascore,0.023865491621443753
drob,imdb_genre,all_text_baseline,(Tab) Rank,0.01581181828553731
drob,imdb_genre,all_text_baseline,(Text) Description,0.48581369070246766
drob,channel,ensemble_25,(Tab)  n_tokens_content,0.0873894552964516
drob,channel,ensemble_25,(Tab)  n_unique_tokens,0.19009574068802057
drob,channel,ensemble_25,(Tab)  n_non_stop_words,0.15822865308323866
drob,channel,ensemble_25,(Tab)  n_non_stop_unique_tokens,0.09135531391375165
drob,channel,ensemble_25,(Tab)  num_hrefs,0.0881990899094601
drob,channel,ensemble_25,(Tab)  num_self_hrefs,0.12590218157724228
drob,channel,ensemble_25,(Tab)  num_imgs,0.11242832129043108
drob,channel,ensemble_25,(Tab)  num_videos,0.10848528770041979
drob,channel,ensemble_25,(Tab)  average_token_length,0.14736860663910087
drob,channel,ensemble_25,(Tab)  num_keywords,0.12742118439837347
drob,channel,ensemble_25,(Tab)  global_subjectivity,0.06997917309332845
drob,channel,ensemble_25,(Tab)  global_sentiment_polarity,0.07194201006336652
drob,channel,ensemble_25,(Tab)  global_rate_positive_words,0.09497748088668734
drob,channel,ensemble_25,(Tab)  global_rate_negative_words,0.048277980259847156
drob,channel,ensemble_25,(Tab)  rate_positive_words,0.028930029450701385
drob,channel,ensemble_25,(Tab)  rate_negative_words,0.014342220562278513
drob,channel,ensemble_25,(Text) article_title,0.06925231284927577
drob,channel,ensemble_50,(Tab)  n_tokens_content,0.05441112905622797
drob,channel,ensemble_50,(Tab)  n_unique_tokens,0.12537070165265787
drob,channel,ensemble_50,(Tab)  n_non_stop_words,0.10548660840168812
drob,channel,ensemble_50,(Tab)  n_non_stop_unique_tokens,0.05935049457985128
drob,channel,ensemble_50,(Tab)  num_hrefs,0.055932856551342086
drob,channel,ensemble_50,(Tab)  num_self_hrefs,0.0796394521572993
drob,channel,ensemble_50,(Tab)  num_imgs,0.07494941193234389
drob,channel,ensemble_50,(Tab)  num_videos,0.07232352513361316
drob,channel,ensemble_50,(Tab)  average_token_length,0.09814320322974664
drob,channel,ensemble_50,(Tab)  num_keywords,0.08494745626558226
drob,channel,ensemble_50,(Tab)  global_subjectivity,0.046618080839329536
drob,channel,ensemble_50,(Tab)  global_sentiment_polarity,0.044414434284399826
drob,channel,ensemble_50,(Tab)  global_rate_positive_words,0.06248806720328509
drob,channel,ensemble_50,(Tab)  global_rate_negative_words,0.029923760894285976
drob,channel,ensemble_50,(Tab)  rate_positive_words,0.020588721984618582
drob,channel,ensemble_50,(Tab)  rate_negative_words,0.010395719034812798
drob,channel,ensemble_50,(Text) article_title,0.13850462569855154
drob,channel,ensemble_75,(Tab)  n_tokens_content,0.025519319987086776
drob,channel,ensemble_75,(Tab)  n_unique_tokens,0.061281458649088814
drob,channel,ensemble_75,(Tab)  n_non_stop_words,0.05216276538648651
drob,channel,ensemble_75,(Tab)  n_non_stop_unique_tokens,0.02847741792795396
drob,channel,ensemble_75,(Tab)  num_hrefs,0.026609100888277327
drob,channel,ensemble_75,(Tab)  num_self_hrefs,0.03748449551697991
drob,channel,ensemble_75,(Tab)  num_imgs,0.03721473633729819
drob,channel,ensemble_75,(Tab)  num_videos,0.036012125552038525
drob,channel,ensemble_75,(Tab)  average_token_length,0.048687271042661136
drob,channel,ensemble_75,(Tab)  num_keywords,0.04246774118337216
drob,channel,ensemble_75,(Tab)  global_subjectivity,0.0231863348738904
drob,channel,ensemble_75,(Tab)  global_sentiment_polarity,0.02030857343639407
drob,channel,ensemble_75,(Tab)  global_rate_positive_words,0.030616437469991337
drob,channel,ensemble_75,(Tab)  global_rate_negative_words,0.013678365414404354
drob,channel,ensemble_75,(Tab)  rate_positive_words,0.011059916338219728
drob,channel,ensemble_75,(Tab)  rate_negative_words,0.005652876097079852
drob,channel,ensemble_75,(Text) article_title,0.20775693854782734
drob,channel,stack,(Tab)  n_tokens_content,0.13308662110799527
drob,channel,stack,(Tab)  n_unique_tokens,0.3205886603223038
drob,channel,stack,(Tab)  n_non_stop_words,0.29922681269115065
drob,channel,stack,(Tab)  n_non_stop_unique_tokens,0.1269257564426726
drob,channel,stack,(Tab)  num_hrefs,0.11723140384097659
drob,channel,stack,(Tab)  num_self_hrefs,0.15919163816490958
drob,channel,stack,(Tab)  num_imgs,0.2341665260899247
drob,channel,stack,(Tab)  num_videos,0.16327998779864555
drob,channel,stack,(Tab)  average_token_length,0.23854285077867782
drob,channel,stack,(Tab)  num_keywords,0.16798206238108673
drob,channel,stack,(Tab)  global_subjectivity,0.1222306912718286
drob,channel,stack,(Tab)  global_sentiment_polarity,0.11561326593325823
drob,channel,stack,(Tab)  global_rate_positive_words,0.1537874032780113
